national_inv,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,ppap_risk,went_on_backorder
0.0,0.0,3.0,5.0,7.0,2.0,4.0,6.0,6.0,no,yes
2.0,0.0,7.0,15.0,19.0,3.0,6.0,10.0,16.0,no,yes
0.0,0.0,40.0,90.0,120.0,7.0,27.0,58.0,104.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
47.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,no,no
387.0,99.0,456.0,1224.0,1968.0,222.0,824.0,1843.0,2778.0,no,no
258.0,109.0,2088.0,3464.0,4712.0,506.0,1478.0,2937.0,4582.0,no,yes
-2.0,0.0,20.0,30.0,40.0,15.0,26.0,40.0,44.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,13.0,21.0,29.0,5.0,8.0,14.0,24.0,yes,yes
0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,no,yes
5.0,0.0,5.0,5.0,10.0,2.0,5.0,6.0,8.0,no,yes
-1.0,0.0,6.0,8.0,11.0,1.0,4.0,6.0,8.0,no,yes
78.0,14.0,14.0,70.0,140.0,14.0,61.0,133.0,204.0,no,no
6.0,0.0,14.0,40.0,65.0,4.0,17.0,29.0,40.0,yes,yes
27.0,0.0,0.0,0.0,0.0,30.0,37.0,37.0,37.0,no,yes
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
2.0,0.0,1.0,3.0,4.0,0.0,0.0,2.0,5.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
2.0,0.0,10.0,10.0,10.0,0.0,2.0,2.0,2.0,no,no
0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,yes,yes
0.0,0.0,6.0,9.0,9.0,0.0,0.0,0.0,0.0,yes,yes
15.0,0.0,0.0,0.0,0.0,7.0,9.0,9.0,9.0,no,no
91.0,9.0,98.0,196.0,294.0,36.0,88.0,185.0,268.0,no,no
0.0,0.0,77.0,120.0,120.0,0.0,0.0,0.0,0.0,no,yes
15.0,0.0,56.0,84.0,112.0,24.0,57.0,96.0,110.0,no,yes
0.0,0.0,2287.0,3247.0,4207.0,0.0,1.0,1.0,1.0,no,yes
0.0,0.0,7.0,8.0,9.0,1.0,4.0,6.0,8.0,no,yes
2.0,0.0,5.0,7.0,9.0,0.0,4.0,5.0,8.0,yes,yes
29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
11.0,0.0,10.0,20.0,30.0,5.0,15.0,31.0,40.0,no,yes
-1.0,7.0,42.0,63.0,91.0,8.0,28.0,45.0,56.0,yes,yes
198.0,67.0,171.0,360.0,562.0,73.0,269.0,555.0,820.0,no,no
183.0,19.0,192.0,396.0,624.0,52.0,183.0,409.0,649.0,no,no
174.0,4.0,24.0,120.0,216.0,23.0,102.0,238.0,397.0,no,no
286.0,356.0,966.0,1862.0,2590.0,415.0,1256.0,2316.0,3496.0,no,no
1.0,0.0,2.0,3.0,5.0,3.0,3.0,6.0,8.0,no,no
0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,yes,yes
53941.0,0.0,0.0,0.0,0.0,10.0,38.0,119.0,157.0,no,no
1.0,0.0,350.0,550.0,750.0,116.0,213.0,472.0,4154.0,no,yes
-3.0,0.0,13.0,28.0,28.0,4.0,11.0,14.0,20.0,yes,yes
83.0,35.0,421.0,822.0,1295.0,130.0,168.0,204.0,249.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,1.0,0.0,0.0,0.0,6.0,14.0,26.0,45.0,no,yes
10.0,0.0,30.0,60.0,90.0,12.0,32.0,33.0,33.0,no,no
24.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,yes,no
0.0,0.0,3454.0,4388.0,4388.0,1.0,1.0,1.0,1.0,no,yes
0.0,0.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,yes,yes
28.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,12.0,no,no
4.0,0.0,0.0,0.0,0.0,2.0,3.0,9.0,9.0,yes,yes
184.0,64.0,288.0,520.0,789.0,123.0,322.0,572.0,826.0,no,no
342.0,3.0,0.0,37.0,111.0,29.0,79.0,201.0,405.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
26.0,42.0,208.0,360.0,488.0,75.0,152.0,283.0,402.0,no,yes
4.0,0.0,0.0,0.0,0.0,2.0,5.0,5.0,5.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-17.0,0.0,109.0,169.0,229.0,50.0,82.0,185.0,277.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,9.0,no,no
15.0,0.0,120.0,240.0,360.0,39.0,99.0,206.0,282.0,yes,yes
2.0,0.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,no,yes
1.0,0.0,2.0,2.0,3.0,0.0,0.0,1.0,1.0,no,yes
65.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,16.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
932.0,0.0,2506.0,4909.0,7393.0,534.0,2279.0,3927.0,5080.0,yes,no
1.0,0.0,24.0,36.0,48.0,5.0,22.0,38.0,51.0,no,yes
16.0,0.0,0.0,8.0,8.0,2.0,7.0,22.0,30.0,no,yes
12.0,0.0,18.0,46.0,66.0,4.0,16.0,34.0,52.0,no,no
3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,4.0,no,no
4.0,0.0,14.0,14.0,14.0,10.0,17.0,23.0,23.0,no,yes
6.0,0.0,11.0,11.0,15.0,6.0,13.0,18.0,30.0,no,yes
39.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,8.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,24192.0,33312.0,43104.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,238.0,440.0,634.0,0.0,0.0,0.0,0.0,no,yes
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
11.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,no,no
2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,no,no
10.0,1.0,34.0,50.0,78.0,16.0,37.0,67.0,126.0,no,no
5.0,3.0,281.0,410.0,549.0,49.0,175.0,363.0,590.0,yes,yes
47.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,no,no
0.0,18.0,6.0,12.0,13.0,0.0,0.0,0.0,0.0,no,yes
2.0,0.0,25.0,25.0,50.0,3.0,13.0,20.0,28.0,no,yes
199.0,9.0,211.0,451.0,611.0,48.0,202.0,404.0,675.0,no,no
156.0,0.0,0.0,0.0,0.0,5.0,17.0,24.0,26.0,no,no
4.0,0.0,100.0,162.0,225.0,19.0,62.0,118.0,178.0,no,yes
0.0,0.0,204.0,204.0,204.0,0.0,0.0,0.0,0.0,yes,yes
17.0,0.0,9.0,24.0,33.0,3.0,8.0,36.0,43.0,no,no
162.0,33.0,0.0,0.0,0.0,66.0,155.0,380.0,576.0,no,no
498.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,no,no
0.0,0.0,4.0,6.0,8.0,2.0,5.0,5.0,5.0,no,yes
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,15.0,25.0,35.0,2.0,12.0,22.0,35.0,yes,yes
1.0,0.0,4.0,5.0,12.0,1.0,6.0,15.0,17.0,no,yes
0.0,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,yes,yes
4.0,0.0,0.0,1.0,3.0,0.0,1.0,6.0,10.0,no,no
49.0,0.0,0.0,0.0,0.0,2.0,5.0,8.0,13.0,yes,no
166.0,39.0,248.0,527.0,806.0,76.0,270.0,572.0,824.0,yes,no
100.0,1.0,53.0,106.0,159.0,23.0,64.0,127.0,214.0,no,no
99.0,0.0,0.0,0.0,0.0,13.0,526.0,526.0,526.0,no,yes
2.0,0.0,20.0,35.0,45.0,6.0,23.0,32.0,50.0,no,yes
21.0,17.0,0.0,0.0,2.0,3.0,7.0,18.0,35.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
23.0,0.0,41.0,68.0,95.0,18.0,33.0,76.0,104.0,no,yes
8.0,0.0,24.0,36.0,60.0,4.0,17.0,26.0,52.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,0.0,0.0,0.0,5.0,18.0,38.0,61.0,no,yes
15.0,0.0,12.0,24.0,36.0,0.0,9.0,16.0,19.0,no,yes
8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-25.0,157.0,655.0,1135.0,1615.0,538.0,1358.0,2121.0,2294.0,no,yes
0.0,0.0,1017.0,1647.0,1815.0,0.0,0.0,0.0,0.0,no,yes
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
10.0,0.0,0.0,16.0,16.0,0.0,3.0,11.0,13.0,no,no
2.0,0.0,4.0,8.0,16.0,2.0,6.0,14.0,27.0,no,yes
12.0,0.0,6.0,6.0,9.0,0.0,3.0,9.0,19.0,no,no
41.0,10.0,15.0,38.0,56.0,6.0,22.0,29.0,64.0,no,no
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-10.0,1000.0,1000.0,2000.0,2000.0,76.0,302.0,603.0,1055.0,yes,yes
1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,no,yes
1.0,0.0,2.0,3.0,4.0,1.0,4.0,6.0,9.0,no,yes
85.0,30.0,370.0,505.0,595.0,58.0,201.0,349.0,554.0,no,yes
80.0,13.0,64.0,112.0,176.0,30.0,85.0,149.0,218.0,no,no
1.0,0.0,10.0,10.0,10.0,2.0,5.0,5.0,5.0,no,yes
1.0,2.0,24.0,34.0,44.0,7.0,14.0,35.0,51.0,no,yes
3.0,0.0,52.0,79.0,106.0,13.0,38.0,64.0,85.0,no,yes
-1.0,0.0,18.0,18.0,18.0,0.0,6.0,15.0,21.0,no,yes
185.0,0.0,0.0,0.0,0.0,11.0,26.0,68.0,110.0,no,no
8.0,0.0,139.0,314.0,419.0,100.0,143.0,192.0,277.0,no,no
0.0,0.0,14.0,21.0,28.0,9.0,19.0,24.0,36.0,no,yes
2.0,0.0,4.0,6.0,10.0,3.0,5.0,7.0,9.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19.0,1.0,17.0,50.0,69.0,0.0,0.0,0.0,0.0,no,yes
39.0,0.0,7.0,42.0,77.0,5.0,35.0,80.0,116.0,no,yes
17.0,0.0,4.0,6.0,6.0,0.0,0.0,0.0,0.0,no,no
40.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,yes,no
0.0,0.0,75.0,75.0,75.0,0.0,3.0,3.0,10.0,no,yes
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
19389.0,8.0,0.0,0.0,0.0,55.0,170.0,343.0,506.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,6.0,10.0,14.0,0.0,2.0,9.0,10.0,no,yes
211.0,172.0,272.0,488.0,762.0,113.0,370.0,657.0,1107.0,no,no
6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,no,no
0.0,0.0,0.0,21.0,21.0,0.0,0.0,0.0,0.0,yes,yes
0.0,38.0,77.0,130.0,147.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,80.0,120.0,160.0,23.0,45.0,76.0,96.0,no,yes
3.0,0.0,0.0,16.0,16.0,1.0,1.0,6.0,7.0,no,yes
0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,no,yes
0.0,0.0,102.0,134.0,134.0,0.0,0.0,0.0,0.0,no,yes
6.0,0.0,108.0,216.0,288.0,49.0,68.0,140.0,181.0,no,yes
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,no
230.0,0.0,288.0,288.0,288.0,19.0,74.0,135.0,204.0,no,no
2.0,1.0,2.0,5.0,6.0,0.0,0.0,0.0,0.0,yes,no
81.0,0.0,0.0,0.0,0.0,3.0,9.0,30.0,157.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
609.0,0.0,500.0,1000.0,1500.0,180.0,500.0,997.0,1508.0,yes,no
0.0,0.0,42.0,62.0,90.0,0.0,2.0,2.0,2.0,no,yes
0.0,0.0,5.0,8.0,8.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,0.0,0.0,0.0,6.0,32.0,34.0,34.0,no,yes
-7.0,0.0,208.0,416.0,416.0,36.0,94.0,185.0,279.0,no,yes
26.0,14.0,74.0,96.0,107.0,23.0,66.0,93.0,142.0,yes,yes
51.0,1.0,20.0,60.0,80.0,9.0,34.0,77.0,120.0,no,no
1169.0,1.0,1600.0,3200.0,4000.0,433.0,1255.0,2243.0,3325.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
5.0,0.0,19.0,31.0,39.0,0.0,3.0,20.0,31.0,no,yes
3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,no,yes
11.0,0.0,10.0,20.0,30.0,0.0,2.0,9.0,11.0,no,yes
2.0,0.0,20.0,40.0,60.0,2.0,10.0,20.0,36.0,no,yes
88.0,0.0,8.0,12.0,12.0,8.0,12.0,12.0,12.0,no,no
0.0,0.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,yes,yes
36.0,0.0,0.0,0.0,0.0,6.0,8.0,13.0,23.0,no,yes
3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
8.0,0.0,18.0,18.0,18.0,11.0,20.0,23.0,23.0,yes,yes
0.0,0.0,18.0,28.0,46.0,7.0,21.0,43.0,54.0,no,yes
137.0,210.0,370.0,370.0,370.0,16.0,49.0,96.0,101.0,no,no
26.0,0.0,18.0,42.0,72.0,16.0,32.0,37.0,81.0,no,yes
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,20.0,20.0,31.0,3.0,10.0,17.0,23.0,no,yes
-1.0,0.0,17.0,23.0,41.0,1.0,12.0,18.0,29.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
3.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,no,no
256.0,46.0,835.0,1211.0,2315.0,282.0,820.0,1895.0,2306.0,no,no
0.0,0.0,5.0,7.0,8.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,10.0,22.0,28.0,0.0,7.0,16.0,32.0,no,yes
9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,1.0,54.0,54.0,72.0,10.0,33.0,60.0,85.0,no,yes
-1.0,27.0,110.0,194.0,248.0,42.0,147.0,261.0,346.0,no,yes
16.0,0.0,0.0,0.0,4.0,1.0,4.0,12.0,19.0,no,no
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,20.0,30.0,40.0,2.0,9.0,20.0,26.0,yes,yes
9.0,0.0,40.0,88.0,136.0,11.0,27.0,40.0,46.0,yes,yes
1579.0,33.0,3000.0,3000.0,3000.0,709.0,1363.0,1945.0,2925.0,no,no
3.0,0.0,54.0,102.0,150.0,20.0,36.0,64.0,117.0,no,yes
1.0,0.0,69.0,97.0,135.0,5.0,34.0,72.0,98.0,yes,yes
0.0,0.0,14.0,21.0,35.0,2.0,7.0,16.0,26.0,no,yes
-36.0,0.0,0.0,0.0,0.0,45.0,135.0,245.0,391.0,no,yes
2.0,0.0,150.0,240.0,330.0,31.0,104.0,179.0,243.0,no,yes
2.0,0.0,19.0,31.0,47.0,10.0,17.0,36.0,53.0,no,yes
23.0,0.0,0.0,22.0,22.0,5.0,16.0,25.0,36.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
80.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,no,no
0.0,0.0,4.0,7.0,7.0,0.0,0.0,0.0,0.0,yes,yes
0.0,0.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,no,yes
353.0,0.0,612.0,1134.0,1746.0,165.0,567.0,1122.0,1689.0,no,no
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,0.0,6.0,10.0,0.0,4.0,8.0,12.0,yes,yes
7.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,no,no
0.0,0.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,yes,yes
6.0,0.0,150.0,240.0,330.0,76.0,102.0,180.0,239.0,no,yes
88.0,0.0,0.0,0.0,0.0,6.0,18.0,18.0,18.0,no,yes
1.0,0.0,3.0,5.0,7.0,1.0,2.0,4.0,6.0,no,yes
61.0,0.0,160.0,304.0,448.0,44.0,232.0,472.0,577.0,no,no
304.0,129.0,194.0,344.0,494.0,124.0,375.0,824.0,1429.0,no,no
-4.0,0.0,15.0,18.0,18.0,1.0,6.0,10.0,22.0,no,yes
0.0,0.0,6.0,9.0,12.0,3.0,4.0,7.0,10.0,no,yes
15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
216.0,0.0,0.0,0.0,0.0,3.0,9.0,14.0,24.0,no,no
11.0,0.0,10.0,10.0,20.0,2.0,7.0,21.0,30.0,no,yes
3.0,0.0,11.0,17.0,23.0,3.0,9.0,14.0,19.0,yes,yes
207.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,11.0,no,no
146.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,23.0,no,no
2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,no,no
804.0,0.0,0.0,0.0,0.0,6.0,15.0,35.0,61.0,no,no
63.0,2.0,48.0,84.0,132.0,9.0,44.0,102.0,167.0,no,no
0.0,0.0,6.0,8.0,11.0,1.0,3.0,5.0,8.0,no,yes
68.0,0.0,0.0,0.0,0.0,0.0,13.0,28.0,31.0,no,no
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,20.0,20.0,20.0,1.0,3.0,3.0,3.0,no,yes
-1.0,36.0,292.0,488.0,702.0,55.0,223.0,362.0,474.0,no,yes
9.0,33.0,40.0,72.0,112.0,17.0,37.0,65.0,80.0,no,no
213.0,1.0,0.0,0.0,0.0,10.0,37.0,77.0,110.0,no,no
32.0,0.0,2.0,20.0,36.0,22.0,60.0,84.0,105.0,no,yes
2345.0,898.0,4189.0,8836.0,13368.0,1235.0,4163.0,8425.0,13431.0,no,yes
74.0,0.0,0.0,0.0,0.0,5.0,11.0,23.0,34.0,yes,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
-2.0,0.0,30.0,40.0,50.0,7.0,17.0,36.0,53.0,no,yes
1411.0,0.0,0.0,0.0,0.0,6.0,15.0,39.0,151.0,no,no
1.0,0.0,4.0,5.0,8.0,3.0,5.0,7.0,10.0,no,yes
4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,no,yes
168.0,1.0,131.0,262.0,393.0,41.0,135.0,246.0,395.0,no,no
7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,no,yes
-6.0,0.0,87.0,153.0,226.0,7.0,26.0,43.0,48.0,no,yes
0.0,0.0,4.0,4.0,4.0,2.0,5.0,8.0,13.0,no,yes
4.0,0.0,2.0,5.0,7.0,1.0,4.0,6.0,7.0,no,yes
172.0,36.0,456.0,776.0,968.0,146.0,281.0,597.0,910.0,no,no
14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
7.0,0.0,20.0,45.0,75.0,6.0,28.0,59.0,71.0,no,yes
11398.0,0.0,0.0,0.0,0.0,15.0,66.0,127.0,179.0,no,no
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,no,no
161.0,0.0,1411.0,2181.0,2881.0,333.0,784.0,1435.0,2271.0,no,yes
27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
2.0,0.0,0.0,0.0,0.0,4.0,6.0,6.0,6.0,no,yes
55.0,19.0,45.0,118.0,214.0,9.0,61.0,130.0,159.0,no,no
2.0,0.0,40.0,40.0,60.0,10.0,22.0,35.0,49.0,no,yes
2.0,80.0,84.0,154.0,154.0,63.0,109.0,177.0,231.0,no,no
0.0,0.0,3200.0,3200.0,3200.0,0.0,0.0,0.0,0.0,no,yes
5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
-15.0,0.0,32.0,32.0,32.0,1.0,12.0,26.0,29.0,no,yes
0.0,0.0,18.0,30.0,42.0,8.0,12.0,21.0,28.0,no,yes
1.0,5.0,16.0,24.0,32.0,2.0,6.0,6.0,6.0,no,yes
65.0,0.0,20.0,40.0,80.0,13.0,50.0,99.0,153.0,yes,no
1.0,0.0,18.0,34.0,48.0,6.0,20.0,30.0,43.0,no,no
0.0,0.0,18.0,36.0,36.0,4.0,34.0,45.0,57.0,no,yes
2.0,0.0,12.0,17.0,22.0,1.0,8.0,11.0,14.0,no,yes
-12.0,0.0,96.0,96.0,144.0,13.0,50.0,79.0,97.0,no,yes
9.0,0.0,7.0,21.0,35.0,8.0,13.0,27.0,40.0,yes,yes
1112.0,0.0,0.0,0.0,0.0,7.0,14.0,27.0,35.0,no,no
12.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,no,no
643.0,78.0,600.0,1200.0,1680.0,159.0,518.0,1152.0,1828.0,yes,no
1.0,0.0,2.0,4.0,5.0,2.0,2.0,4.0,6.0,no,yes
429.0,0.0,0.0,0.0,0.0,2.0,11.0,23.0,32.0,no,no
28.0,1.0,0.0,12.0,12.0,4.0,8.0,32.0,51.0,no,no
32.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,no,no
0.0,0.0,3.0,4.0,6.0,1.0,2.0,5.0,5.0,no,yes
8.0,0.0,0.0,2.0,4.0,0.0,3.0,6.0,7.0,no,no
2864.0,77.0,2200.0,2200.0,4400.0,382.0,1466.0,2671.0,3532.0,no,no
0.0,4.0,3.0,5.0,5.0,1.0,4.0,6.0,7.0,yes,yes
136.0,0.0,177.0,337.0,519.0,56.0,167.0,350.0,506.0,no,no
0.0,0.0,12.0,36.0,48.0,8.0,17.0,33.0,53.0,no,yes
3.0,0.0,2760.0,4824.0,6552.0,0.0,0.0,0.0,0.0,no,yes
5.0,0.0,5.0,10.0,15.0,6.0,11.0,16.0,21.0,no,yes
0.0,0.0,3.0,3.0,4.0,0.0,0.0,3.0,3.0,no,no
57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
1.0,0.0,10.0,20.0,25.0,6.0,15.0,15.0,21.0,no,yes
1.0,0.0,0.0,0.0,10.0,1.0,5.0,16.0,25.0,no,yes
419.0,170.0,792.0,1728.0,2628.0,390.0,1355.0,2337.0,3478.0,no,no
17.0,0.0,0.0,0.0,10.0,3.0,5.0,13.0,18.0,no,no
0.0,0.0,6.0,6.0,12.0,2.0,4.0,4.0,5.0,no,yes
13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,56.0,56.0,56.0,0.0,0.0,0.0,0.0,no,no
14.0,0.0,0.0,0.0,0.0,8.0,20.0,50.0,65.0,no,no
0.0,0.0,10.0,11.0,11.0,0.0,0.0,0.0,0.0,no,yes
335.0,19.0,490.0,770.0,1170.0,111.0,340.0,544.0,691.0,no,no
1.0,0.0,36.0,48.0,72.0,28.0,51.0,104.0,117.0,no,yes
2298.0,0.0,0.0,0.0,0.0,23.0,130.0,412.0,631.0,no,no
5.0,0.0,6.0,13.0,23.0,5.0,9.0,16.0,16.0,no,no
0.0,0.0,12.0,16.0,17.0,1.0,2.0,7.0,29.0,no,yes
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
73.0,0.0,135.0,201.0,267.0,25.0,94.0,177.0,274.0,no,no
1.0,0.0,8.0,14.0,17.0,1.0,6.0,8.0,12.0,no,yes
-121.0,124.0,79.0,115.0,157.0,141.0,234.0,246.0,261.0,no,no
14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,no,no
910.0,0.0,0.0,0.0,0.0,12.0,20.0,46.0,55.0,no,no
489.0,5.0,0.0,0.0,2000.0,62.0,154.0,362.0,436.0,yes,no
5.0,0.0,0.0,25.0,25.0,0.0,2.0,4.0,6.0,no,yes
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
10.0,3.0,6.0,17.0,27.0,8.0,20.0,54.0,67.0,no,yes
1.0,0.0,69.0,132.0,177.0,11.0,31.0,73.0,109.0,no,yes
21500.0,0.0,0.0,0.0,0.0,52.0,198.0,354.0,608.0,no,no
480.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
0.0,0.0,2.0,3.0,4.0,2.0,2.0,3.0,3.0,no,yes
3.0,0.0,20.0,20.0,30.0,2.0,6.0,10.0,18.0,yes,yes
341.0,0.0,0.0,0.0,0.0,3.0,8.0,17.0,27.0,no,no
47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,yes,no
12.0,12.0,25.0,53.0,80.0,23.0,69.0,91.0,111.0,no,yes
23.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,no,no
510.0,0.0,0.0,0.0,0.0,8.0,17.0,49.0,86.0,no,no
8.0,0.0,10.0,30.0,40.0,3.0,17.0,33.0,45.0,no,yes
7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
12.0,0.0,0.0,0.0,0.0,3.0,8.0,16.0,20.0,no,yes
374.0,0.0,1400.0,2800.0,2800.0,474.0,1617.0,2134.0,2524.0,no,yes
0.0,0.0,28.0,48.0,63.0,23.0,39.0,54.0,56.0,no,yes
2.0,3.0,5.0,7.0,12.0,0.0,4.0,17.0,24.0,no,no
11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,no,no
51.0,0.0,126.0,126.0,126.0,14.0,55.0,108.0,182.0,no,no
